epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
11,5429.47,1.87646,1.52151,1.05907,1.00011,0.28392,0.21279,0.15956,0.0818,1.77845,1.39134,1.03188,0,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0146366,0.00487886,0.0585464,0.0195155
12,5841.8,1.87753,1.50983,1.04547,1,0.2738,0.21172,0.1572,0.08102,1.77283,1.39482,1.01681,0,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.014561,0.00485368,0.0582442,0.0194147
13,6309.89,1.86853,1.493,1.03866,0.99962,0.27429,0.22379,0.16078,0.08439,1.78526,1.39283,1.01077,0,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0144786,0.0048262,0.0579144,0.0193048
14,6708,1.84885,1.4713,1.02716,1.00023,0.2868,0.23579,0.17418,0.091,1.73718,1.37723,0.99947,0,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0143893,0.00479644,0.0575573,0.0191858
15,7103.34,1.83277,1.45975,1.0223,1.00011,0.2842,0.24624,0.19087,0.09938,1.70609,1.31754,0.99165,0,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0142933,0.00476445,0.0571734,0.0190578
16,7556.1,1.8171,1.44191,1.01596,0.99998,0.29289,0.23509,0.18943,0.10002,1.68735,1.3047,0.98925,0,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0141907,0.00473024,0.0567629,0.018921
17,8001.51,1.80442,1.42237,1.00873,1.00005,0.2964,0.24451,0.19764,0.10466,1.66469,1.2776,0.98359,0,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0140816,0.00469386,0.0563263,0.0187754
18,8450.32,1.78306,1.40059,1.00599,0.99989,0.40609,0.24267,0.19779,0.10526,1.66892,1.29812,0.98013,0,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.013966,0.00465534,0.055864,0.0186213
19,8900.95,1.78352,1.39877,1.00145,1.00007,0.30907,0.2468,0.19265,0.10416,1.67314,1.31232,0.97741,0,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0138441,0.00461471,0.0553765,0.0184588
20,9348,1.76328,1.37921,0.99748,0.99996,0.32262,0.24818,0.20551,0.11001,1.65284,1.26545,0.97617,0,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0137161,0.00457202,0.0548643,0.0182881
21,9795.19,1.75388,1.35966,0.99124,0.99991,0.3964,0.25596,0.20692,0.11208,1.64393,1.25068,0.96741,0,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.013582,0.00452732,0.0543278,0.0181093
22,10237.9,1.73604,1.34496,0.99108,1.00015,0.32923,0.26242,0.21705,0.11691,1.62683,1.24408,0.96585,0,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0134419,0.00448063,0.0537676,0.0179225
23,10686.5,1.73279,1.33598,0.98823,0.99985,0.32945,0.26865,0.2217,0.12052,1.62085,1.21883,0.96497,0,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0132961,0.00443202,0.0531842,0.0177281
24,11134.1,1.71984,1.32562,0.98508,1.0001,0.36113,0.26224,0.2277,0.12265,1.62095,1.22217,0.96313,0,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0131446,0.00438152,0.0525783,0.0175261
25,11586.9,1.7095,1.30704,0.9828,0.99997,0.36068,0.26294,0.22035,0.11905,1.60823,1.22251,0.95672,0,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0129876,0.0043292,0.0519504,0.0173168
26,12032.6,1.71552,1.31676,0.97916,1.00003,0.34893,0.27038,0.23018,0.12416,1.59855,1.19843,0.95647,0,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0128253,0.00427509,0.0513011,0.0171004
27,12485.4,1.70271,1.29879,0.97715,1.00005,0.36242,0.27269,0.23419,0.12876,1.5878,1.1876,0.9554,0,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0126578,0.00421925,0.050631,0.016877
28,12920.6,1.68913,1.28862,0.9737,0.99997,0.33798,0.2752,0.22861,0.12515,1.5827,1.21202,0.95176,0,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0124852,0.00416175,0.049941,0.016647
29,874.497,1.66835,1.27458,0.9697,1.00003,0.33904,0.27855,0.23215,0.12695,1.5745,1.1958,0.94973,0,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0123079,0.00410262,0.0492315,0.0164105
30,1305.1,1.68743,1.27376,0.97067,1,0.35214,0.27768,0.24064,0.13101,1.56403,1.16963,0.94998,0,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0121258,0.00404194,0.0485033,0.0161678
31,1746.06,1.68071,1.27676,0.97146,0.99997,0.33855,0.27957,0.23264,0.12731,1.57348,1.18656,0.95039,0,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0119393,0.00397977,0.0477572,0.0159191
32,2189.53,1.66992,1.26698,0.96955,1.00001,0.38069,0.27161,0.23907,0.12947,1.56313,1.17514,0.94637,0,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0117485,0.00391616,0.0469939,0.0156646
33,2624.86,1.67716,1.26857,0.96699,1.00001,0.36522,0.28758,0.23964,0.13009,1.56256,1.16778,0.94457,0,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.0115535,0.00385117,0.0462141,0.0154047
34,3073.04,1.66297,1.25744,0.96575,0.99999,0.36369,0.28761,0.2474,0.13561,1.55743,1.16468,0.94633,0,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0113546,0.00378488,0.0454185,0.0151395
35,3511.84,1.66231,1.25288,0.9655,1,0.38311,0.28588,0.2517,0.13892,1.54078,1.15024,0.94186,0,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.011152,0.00371734,0.0446081,0.0148694
36,3959.84,1.65667,1.24988,0.96338,0.99996,0.37652,0.28556,0.25001,0.13659,1.54867,1.15425,0.94273,0,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0109459,0.00364863,0.0437835,0.0145945
37,4392.95,1.6474,1.2319,0.95887,1.00003,0.36435,0.28196,0.24809,0.13703,1.54079,1.15292,0.94043,0,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0107364,0.0035788,0.0429456,0.0143152
38,4836.75,1.65124,1.23445,0.95751,1,0.36767,0.28774,0.25296,0.13892,1.54071,1.15369,0.94144,0,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0105238,0.00350794,0.0420953,0.0140318
39,5278.65,1.63589,1.22333,0.95971,1,0.39898,0.29166,0.26448,0.1461,1.53285,1.12975,0.93754,0,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0103083,0.00343611,0.0412333,0.0137444
40,5724.34,1.63973,1.22447,0.95388,0.99998,0.3798,0.29017,0.25491,0.14055,1.53469,1.13616,0.93868,0,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0100901,0.00336338,0.0403605,0.0134535
41,6162.21,1.63529,1.21726,0.95438,0.99998,0.38627,0.29626,0.25893,0.14287,1.53347,1.13102,0.93688,0,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.00986945,0.00328982,0.0394778,0.0131593
42,6596.84,1.62998,1.21182,0.95065,0.99996,0.38824,0.28808,0.25361,0.1399,1.52997,1.13526,0.93767,0,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.00964651,0.0032155,0.038586,0.012862
43,7037.24,1.62514,1.20835,0.95213,1.00009,0.38005,0.29953,0.26206,0.14437,1.52504,1.12489,0.93534,0,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.00942152,0.00314051,0.0376861,0.012562
44,7474.62,1.62268,1.20134,0.95134,0.99999,0.3851,0.29646,0.26348,0.14499,1.51389,1.12,0.93366,0,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.00919471,0.0030649,0.0367789,0.0122596
45,7911.56,1.61646,1.194,0.94754,0.99996,0.39933,0.29851,0.26674,0.1473,1.50898,1.1124,0.93294,0,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.00896631,0.00298877,0.0358652,0.0119551
46,8350.84,1.60845,1.18957,0.94956,1.00003,0.38968,0.30298,0.2688,0.14993,1.51283,1.11113,0.93199,0,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.00873653,0.00291218,0.0349461,0.0116487
47,8791.83,1.61388,1.19353,0.9477,1,0.37765,0.29947,0.2625,0.14645,1.51192,1.11747,0.9303,0,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0085056,0.0028352,0.0340224,0.0113408
48,9228.52,1.60329,1.18186,0.94759,0.99995,0.38744,0.3026,0.26519,0.14739,1.51106,1.11062,0.93251,0,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.00827375,0.00275792,0.033095,0.0110317
49,9656.74,1.6,1.17711,0.94335,1.00006,0.39297,0.30227,0.26714,0.14894,1.50654,1.1098,0.93093,0,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.00804122,0.00268041,0.0321649,0.0107216
50,10096.4,1.58997,1.17139,0.94479,0.99999,0.39677,0.29603,0.2678,0.14968,1.50261,1.10384,0.93048,0,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.00780822,0.00260274,0.0312329,0.010411
51,10536.7,1.59026,1.16758,0.94416,0.99999,0.39353,0.30329,0.27163,0.15203,1.50532,1.1022,0.92982,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.007575,0.002525,0.0303,0.0101
52,10978.2,1.58187,1.15959,0.94194,1.00001,0.38623,0.30468,0.26869,0.149,1.50443,1.10066,0.92897,0,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.00734178,0.00244726,0.0293671,0.00978903
53,11431.5,1.57736,1.14994,0.94131,1,0.39646,0.30636,0.27249,0.15189,1.49686,1.09751,0.92591,0,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.00710878,0.00236959,0.0284351,0.00947837
54,11871.6,1.58588,1.1609,0.93982,0.99996,0.39241,0.30718,0.27167,0.15053,1.49802,1.10006,0.92552,0,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.00687625,0.00229208,0.027505,0.00916833
55,12316.4,1.57751,1.14934,0.93878,1.00004,0.40103,0.31556,0.28057,0.15721,1.48664,1.0813,0.92657,0,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0066444,0.0022148,0.0265776,0.0088592
56,12758,1.56769,1.14469,0.93713,0.99996,0.39966,0.30838,0.27479,0.15227,1.49346,1.09043,0.92586,0,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.00641347,0.00213782,0.0256539,0.0085513
57,13195,1.57093,1.14564,0.9385,1.00001,0.40731,0.30659,0.27575,0.15335,1.48884,1.0855,0.9252,0,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.00618369,0.00206123,0.0247348,0.00824492
58,13628.9,1.56981,1.14484,0.93648,1.00003,0.40552,0.30646,0.27435,0.15219,1.49041,1.08485,0.92468,0,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.00595529,0.0019851,0.0238211,0.00794038
59,14072.4,1.56078,1.13287,0.93457,0.99995,0.39856,0.31114,0.27931,0.1566,1.48405,1.07854,0.92365,0,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.00572848,0.00190949,0.0229139,0.00763797
60,14508.3,1.56419,1.13954,0.93775,1.00005,0.40985,0.31522,0.28661,0.15989,1.47588,1.07094,0.92215,0,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.00550349,0.0018345,0.022014,0.00733799
61,14947.7,1.5666,1.13103,0.93401,1,0.40503,0.31308,0.28384,0.15888,1.47426,1.06933,0.9211,0,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.00528055,0.00176018,0.0211222,0.00704073
62,15387.2,1.56263,1.13335,0.9324,0.99999,0.41325,0.31251,0.28329,0.1578,1.47887,1.0747,0.92176,0,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.00505987,0.00168662,0.0202395,0.00674649
63,15827.9,1.5623,1.13145,0.93482,0.99998,0.412,0.31668,0.28502,0.15867,1.47939,1.07225,0.92182,0,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00484168,0.00161389,0.0193667,0.00645557
64,16270.9,1.55651,1.12677,0.93414,1.00002,0.41437,0.31463,0.2856,0.15984,1.471,1.065,0.91852,0,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00462618,0.00154206,0.0185047,0.00616824
65,16709.5,1.55945,1.12341,0.93293,1,0.39882,0.31973,0.28609,0.16008,1.46995,1.06405,0.91914,0,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00441359,0.0014712,0.0176544,0.00588479
66,17148.7,1.5582,1.12119,0.93111,1,0.40335,0.32201,0.28804,0.16129,1.46714,1.06451,0.91856,0,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00420412,0.00140137,0.0168165,0.00560549
67,17591.4,1.54568,1.11226,0.92756,1,0.41598,0.31327,0.28898,0.16248,1.46687,1.05892,0.9173,0,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00399798,0.00133266,0.0159919,0.00533064
68,18034.8,1.54368,1.10652,0.93018,1,0.40804,0.31977,0.29096,0.16358,1.46445,1.06013,0.91705,0,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00379537,0.00126512,0.0151815,0.00506049
69,18472.7,1.5415,1.10819,0.92898,0.99996,0.40369,0.32188,0.28903,0.16182,1.4673,1.05887,0.91702,0,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00359649,0.00119883,0.0143859,0.00479531
70,18908,1.54506,1.10761,0.92754,0.99998,0.41282,0.31171,0.28609,0.1602,1.46975,1.06211,0.91812,0,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00340153,0.00113384,0.0136061,0.00453537
71,19349,1.54424,1.1058,0.92721,1.00005,0.41686,0.31389,0.28706,0.16067,1.46806,1.06061,0.91796,0,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00321069,0.00107023,0.0128428,0.00428093
72,19790.3,1.53063,1.0968,0.92872,1,0.41126,0.31815,0.291,0.1634,1.46329,1.05642,0.91717,0,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00302417,0.00100806,0.0120967,0.00403222
73,20231.3,1.53618,1.09695,0.92649,1,0.40357,0.31953,0.28881,0.16186,1.46515,1.05907,0.91627,0,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00284213,0.000947376,0.0113685,0.0037895
74,20668.3,1.53736,1.09972,0.92591,0.99995,0.42453,0.31753,0.29329,0.16446,1.46289,1.05354,0.91525,0,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00266476,0.000888253,0.010659,0.00355301
75,21112.9,1.51892,1.08691,0.92511,1.00004,0.4159,0.32036,0.29311,0.1641,1.46006,1.05431,0.91436,0,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00249224,0.000830746,0.00996895,0.00332298
76,21552.2,1.51976,1.08757,0.92251,0.99998,0.41459,0.31694,0.29106,0.16342,1.46148,1.0551,0.91465,0,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00232473,0.000774911,0.00929893,0.00309964
77,21999.8,1.52853,1.0875,0.92357,1.00001,0.40455,0.32124,0.29119,0.16379,1.46234,1.05507,0.9147,0,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00216241,0.000720803,0.00864963,0.00288321
78,22444.8,1.52187,1.0793,0.92319,0.99998,0.40948,0.32017,0.2905,0.16338,1.46148,1.05507,0.91461,0,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00200543,0.000668475,0.0080217,0.0026739
79,22887.3,1.52503,1.08431,0.91975,0.99994,0.41488,0.31925,0.29219,0.16377,1.46146,1.05573,0.91532,0,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00185394,0.00061798,0.00741576,0.00247192
80,23328.6,1.52432,1.0831,0.92284,1.00008,0.41536,0.3162,0.29048,0.16295,1.46171,1.05665,0.91586,0,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0017081,0.000569366,0.0068324,0.00227747
81,23771.7,1.52004,1.08076,0.92151,0.99999,0.40472,0.31965,0.29111,0.16416,1.4605,1.05599,0.9154,0,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.00156805,0.000522683,0.0062722,0.00209073
82,24202.3,1.52723,1.08132,0.92306,1.00001,0.40854,0.3164,0.28911,0.16306,1.46136,1.05646,0.91501,0,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00143393,0.000477976,0.00573571,0.0019119
83,24647.6,1.51364,1.07579,0.92189,0.99997,0.40356,0.32377,0.29129,0.16383,1.45846,1.05245,0.91391,0,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00130587,0.000435288,0.00522346,0.00174115
84,25075.9,1.50989,1.06694,0.91956,1.00002,0.40231,0.32404,0.29165,0.16366,1.45894,1.05106,0.91432,0,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00118399,0.000394663,0.00473596,0.00157865
85,25517,1.50854,1.06613,0.92154,1,0.40221,0.32351,0.29085,0.16366,1.45933,1.05177,0.91443,0,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00106842,0.000356141,0.00427369,0.00142456
86,25950,1.51148,1.06893,0.91942,0.99999,0.40723,0.32688,0.29309,0.16518,1.45539,1.04789,0.91336,0,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.000959277,0.000319759,0.00383711,0.00127904
87,26395.4,1.50419,1.06178,0.91963,1,0.40883,0.32532,0.29442,0.16563,1.4557,1.04596,0.91367,0,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.000856659,0.000285553,0.00342664,0.00114221
88,26829.1,1.51071,1.06675,0.91963,0.99998,0.41665,0.32282,0.29299,0.16506,1.45621,1.04808,0.91368,0,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.000760672,0.000253557,0.00304269,0.00101423
89,27266.1,1.50412,1.06052,0.91845,1.00002,0.4146,0.32374,0.29418,0.16571,1.45564,1.04706,0.91336,0,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00067141,0.000223803,0.00268564,0.000895213
90,27701.9,1.51412,1.06861,0.91928,1,0.41583,0.32049,0.29378,0.16543,1.45539,1.04643,0.91311,0,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00058896,0.00019632,0.00235584,0.00078528
91,28154.2,1.47674,1.04645,0.92098,0.99989,0.41705,0.3173,0.2909,0.16318,1.46479,1.05409,0.91469,0,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.000513405,0.000171135,0.00205362,0.00068454
92,28590.4,1.47055,1.03694,0.91861,0.99993,0.41151,0.31529,0.28826,0.16136,1.46999,1.05797,0.91615,0,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000444819,0.000148273,0.00177928,0.000593093
93,29025.2,1.47022,1.03405,0.91985,1,0.40871,0.31506,0.28793,0.1612,1.47137,1.06045,0.91631,0,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00038327,0.000127757,0.00153308,0.000511027
94,29460.8,1.46894,1.03066,0.9167,0.99986,0.40706,0.31478,0.28771,0.16098,1.47193,1.06069,0.91661,0,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000328818,0.000109606,0.00131527,0.000438424
95,29900.4,1.45984,1.02817,0.91814,1.00011,0.40994,0.31466,0.28758,0.16091,1.47289,1.06108,0.91678,0,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000281517,9.38391e-05,0.00112607,0.000375356
96,30342.9,1.4601,1.02678,0.91893,1.00004,0.41155,0.31393,0.2867,0.16054,1.47231,1.06085,0.91664,0,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000241414,8.04714e-05,0.000965656,0.000321885
97,30779.9,1.45907,1.02339,0.91757,1.00006,0.4072,0.31376,0.28704,0.16073,1.4726,1.06018,0.9165,0,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000208548,6.95161e-05,0.000834193,0.000278064
98,31215,1.45979,1.02619,0.9179,0.99997,0.41051,0.31244,0.28738,0.16088,1.4722,1.05948,0.9164,0,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968,0.000182952,6.09841e-05,0.00073181,0.000243937
99,31648.7,1.45906,1.02223,0.91759,0.99999,0.40993,0.31276,0.28759,0.16122,1.47106,1.0592,0.91598,0,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000164652,5.48838e-05,0.000658606,0.000219535
100,32092.2,1.45934,1.02234,0.91682,1.00001,0.40932,0.31388,0.28788,0.1613,1.471,1.05889,0.916,0,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443,0.000153664,5.12213e-05,0.000614655,0.000204885
