epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
38,15989.6,1.63076,1.20978,0.95648,1,0.37453,0.30301,0.26296,0.1446,1.5171,1.12366,0.93598,0,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0105238,0.00350794,0.0420953,0.0140318
39,16413.8,1.61978,1.2009,0.95321,1,0.37504,0.30857,0.2671,0.14663,1.51128,1.10724,0.93449,0,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0103083,0.00343611,0.0412333,0.0137444
40,16838.8,1.61314,1.19223,0.95442,1,0.38928,0.29797,0.26722,0.14607,1.50264,1.10752,0.93165,0,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0100901,0.00336338,0.0403605,0.0134535
41,17255,1.60798,1.19094,0.95307,1,0.39392,0.30321,0.26658,0.1478,1.50092,1.10559,0.93211,0,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.00986945,0.00328982,0.0394778,0.0131593
42,756.456,1.58092,1.16639,0.94718,1,0.39494,0.30166,0.26744,0.14824,1.49868,1.10398,0.93194,0,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.00964651,0.0032155,0.038586,0.012862
43,1155.15,1.60311,1.17692,0.95035,1,0.38105,0.30789,0.2691,0.14863,1.49736,1.09754,0.93137,0,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.00942152,0.00314051,0.0376861,0.012562
44,1558.95,1.59576,1.18138,0.95064,1,0.38349,0.30289,0.26565,0.14693,1.49374,1.09704,0.93113,0,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.00919471,0.0030649,0.0367789,0.0122596
45,1964.33,1.58962,1.1738,0.95,1,0.39529,0.30954,0.2723,0.15106,1.49184,1.09498,0.92897,0,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.00896631,0.00298877,0.0358652,0.0119551
46,2366.72,1.5986,1.17791,0.94806,1,0.38624,0.30986,0.26903,0.14823,1.4894,1.09097,0.92808,0,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.00873653,0.00291218,0.0349461,0.0116487
47,2767.19,1.58882,1.171,0.94829,1,0.39661,0.31279,0.2775,0.1534,1.479,1.08242,0.92672,0,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0085056,0.0028352,0.0340224,0.0113408
48,3168.02,1.58605,1.16715,0.94734,1,0.3956,0.31004,0.27439,0.15241,1.48009,1.08119,0.92639,0,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.00827375,0.00275792,0.033095,0.0110317
49,3601.04,1.58509,1.16508,0.9461,1,0.38668,0.31353,0.27603,0.15247,1.48,1.08693,0.92743,0,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.00804122,0.00268041,0.0321649,0.0107216
50,727.843,1.55288,1.13315,0.93987,1,0.3899,0.31218,0.27633,0.15266,1.4785,1.08588,0.92715,0,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.00780822,0.00260274,0.0312329,0.010411
51,1108.29,1.56033,1.12878,0.93865,1,0.38709,0.31914,0.27823,0.15443,1.47835,1.07679,0.92556,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.007575,0.002525,0.0303,0.0101
52,1557.18,1.55205,1.13113,0.93888,1,0.39792,0.30819,0.27405,0.15257,1.47859,1.07541,0.92613,0,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.00734178,0.00244726,0.0293671,0.00978903
53,1992.52,1.54746,1.12554,0.9383,1,0.38862,0.32289,0.27748,0.15359,1.47707,1.07619,0.9251,0,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.00710878,0.00236959,0.0284351,0.00947837
54,2432.08,1.55644,1.12957,0.93656,1,0.39911,0.31953,0.27816,0.1536,1.47913,1.07418,0.92557,0,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.00687625,0.00229208,0.027505,0.00916833
55,2870.05,1.54726,1.12472,0.93725,1,0.39638,0.3193,0.2824,0.15667,1.47204,1.06629,0.92429,0,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0066444,0.0022148,0.0265776,0.0088592
56,3305.62,1.54585,1.12059,0.93668,1,0.39562,0.31748,0.28058,0.15595,1.47112,1.06666,0.92295,0,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.00641347,0.00213782,0.0256539,0.0085513
57,3743.04,1.54786,1.12179,0.93583,1,0.3997,0.3175,0.28137,0.15515,1.47057,1.06871,0.92322,0,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.00618369,0.00206123,0.0247348,0.00824492
58,4192.7,1.55769,1.12602,0.93838,1,0.3998,0.3242,0.28511,0.15809,1.46605,1.06505,0.92184,0,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.00595529,0.0019851,0.0238211,0.00794038
59,4651.65,1.56002,1.12696,0.93637,1,0.40751,0.32199,0.28682,0.15929,1.46509,1.06175,0.92074,0,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.00572848,0.00190949,0.0229139,0.00763797
60,5088.27,1.54904,1.1207,0.93871,0.99999,0.4031,0.32714,0.28587,0.15886,1.46156,1.06088,0.92158,0,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.00550349,0.0018345,0.022014,0.00733799
61,5528.06,1.55573,1.12299,0.93432,1,0.40831,0.32234,0.28807,0.1609,1.45879,1.05895,0.91912,0,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.00528055,0.00176018,0.0211222,0.00704073
62,5963.32,1.55289,1.11596,0.9346,1,0.40866,0.32296,0.2882,0.16019,1.46393,1.05726,0.91963,0,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.00505987,0.00168662,0.0202395,0.00674649
63,6402.44,1.54734,1.11323,0.93138,1,0.40416,0.32442,0.28802,0.16077,1.45988,1.0554,0.91967,0,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00484168,0.00161389,0.0193667,0.00645557
64,6838.85,1.54412,1.11232,0.93323,1,0.40578,0.32459,0.28971,0.16168,1.45924,1.05453,0.91901,0,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00462618,0.00154206,0.0185047,0.00616824
65,7285.18,1.54351,1.10759,0.93346,1,0.40707,0.32315,0.28715,0.16002,1.45961,1.05356,0.91911,0,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00441359,0.0014712,0.0176544,0.00588479
66,7725.66,1.53767,1.10104,0.92954,1,0.40942,0.32555,0.2891,0.16189,1.45589,1.04992,0.91829,0,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00420412,0.00140137,0.0168165,0.00560549
67,8164.36,1.53261,1.10009,0.93183,1,0.41771,0.32907,0.29493,0.16389,1.4533,1.04894,0.91752,0,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00399798,0.00133266,0.0159919,0.00533064
68,8598.64,1.53959,1.10313,0.9312,0.99999,0.40681,0.32805,0.29174,0.16319,1.4503,1.049,0.91698,0,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00379537,0.00126512,0.0151815,0.00506049
69,9035.15,1.52878,1.09404,0.93023,1,0.41528,0.32538,0.29172,0.1629,1.45122,1.04587,0.9163,0,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00359649,0.00119883,0.0143859,0.00479531
70,9472.18,1.52735,1.09151,0.92722,1,0.40935,0.32989,0.29546,0.16491,1.45126,1.04602,0.91579,0,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00340153,0.00113384,0.0136061,0.00453537
71,9910.3,1.51862,1.08692,0.92862,1,0.41827,0.32363,0.29502,0.16482,1.45091,1.04575,0.91605,0,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00321069,0.00107023,0.0128428,0.00428093
72,10335.3,1.52031,1.08277,0.92901,1,0.41996,0.32799,0.29657,0.16612,1.45084,1.04251,0.91543,0,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00302417,0.00100806,0.0120967,0.00403222
73,10772.4,1.51448,1.07725,0.92717,1,0.41387,0.32584,0.29423,0.16464,1.45143,1.04503,0.9149,0,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00284213,0.000947376,0.0113685,0.0037895
74,11207.2,1.51111,1.07171,0.92692,1,0.41731,0.32503,0.29519,0.16486,1.44882,1.04178,0.91437,0,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00266476,0.000888253,0.010659,0.00355301
75,11638,1.52074,1.08055,0.9259,0.99999,0.41837,0.32634,0.29467,0.16464,1.44779,1.04232,0.91435,0,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00249224,0.000830746,0.00996895,0.00332298
76,12079.3,1.51335,1.07191,0.92497,1,0.42007,0.32969,0.29489,0.16504,1.44737,1.04064,0.91471,0,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00232473,0.000774911,0.00929893,0.00309964
77,12521.9,1.50491,1.06946,0.92367,1,0.41768,0.32817,0.29592,0.16565,1.44722,1.03777,0.91383,0,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00216241,0.000720803,0.00864963,0.00288321
78,12961.9,1.50633,1.06613,0.92386,1,0.42255,0.32783,0.29731,0.16623,1.44571,1.03645,0.91381,0,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00200543,0.000668475,0.0080217,0.0026739
79,13397.7,1.50648,1.06727,0.92247,1,0.41344,0.32768,0.2964,0.16608,1.4473,1.03695,0.91414,0,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00185394,0.00061798,0.00741576,0.00247192
80,13836.4,1.49564,1.05704,0.92011,1,0.41506,0.32955,0.2972,0.16672,1.44505,1.03609,0.91354,0,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0017081,0.000569366,0.0068324,0.00227747
81,14269.2,1.50371,1.06594,0.9244,1,0.41411,0.32902,0.29816,0.16692,1.4447,1.03636,0.91382,0,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.00156805,0.000522683,0.0062722,0.00209073
82,14710.9,1.50819,1.05981,0.92188,1,0.41564,0.32872,0.29688,0.16613,1.44565,1.03628,0.91365,0,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00143393,0.000477976,0.00573571,0.0019119
83,15139.7,1.50377,1.06034,0.92032,1,0.42033,0.32977,0.29864,0.1672,1.44437,1.03481,0.91383,0,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00130587,0.000435288,0.00522346,0.00174115
84,15579.5,1.50448,1.06065,0.92306,1,0.41984,0.3307,0.29822,0.16753,1.44394,1.03528,0.91322,0,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00118399,0.000394663,0.00473596,0.00157865
85,16012.3,1.50041,1.05596,0.92223,1,0.41465,0.33306,0.29962,0.16739,1.44265,1.03424,0.91267,0,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00106842,0.000356141,0.00427369,0.00142456
86,16449.9,1.5031,1.05632,0.92184,1,0.41868,0.32807,0.29823,0.16746,1.44292,1.03513,0.91345,0,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.000959277,0.000319759,0.00383711,0.00127904
87,16882.1,1.50216,1.05466,0.91964,1,0.41556,0.33317,0.2991,0.16759,1.44388,1.03512,0.91328,0,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.000856659,0.000285553,0.00342664,0.00114221
88,17318.1,1.49237,1.04804,0.91735,1,0.41921,0.33207,0.29871,0.16755,1.4436,1.03409,0.91307,0,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.000760672,0.000253557,0.00304269,0.00101423
89,17752.1,1.49121,1.04362,0.91963,1,0.41575,0.33219,0.29939,0.16775,1.4437,1.03391,0.91296,0,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00067141,0.000223803,0.00268564,0.000895213
90,18186.2,1.48927,1.04587,0.91912,1,0.41577,0.33107,0.29942,0.16779,1.44442,1.03361,0.91313,0,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00058896,0.00019632,0.00235584,0.00078528
91,18627.3,1.46879,1.03454,0.92281,1,0.41955,0.3243,0.29678,0.1664,1.44888,1.03885,0.91451,0,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.000513405,0.000171135,0.00205362,0.00068454
92,19054.2,1.45829,1.02068,0.91945,1,0.41961,0.32409,0.29602,0.16586,1.4512,1.04054,0.91503,0,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000444819,0.000148273,0.00177928,0.000593093
93,19485.5,1.45383,1.01541,0.91943,1,0.42009,0.32483,0.29587,0.16591,1.45204,1.04033,0.91505,0,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00038327,0.000127757,0.00153308,0.000511027
94,19915.3,1.45133,1.01365,0.92068,1,0.41817,0.32292,0.29514,0.16589,1.45124,1.03977,0.91449,0,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000328818,0.000109606,0.00131527,0.000438424
95,20346.9,1.44596,1.009,0.91848,1,0.41974,0.32454,0.29546,0.16594,1.45143,1.03958,0.91429,0,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000281517,9.38391e-05,0.00112607,0.000375356
96,20776.2,1.44813,1.01253,0.91873,1,0.41987,0.32388,0.29529,0.16586,1.45068,1.03911,0.91415,0,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000241414,8.04714e-05,0.000965656,0.000321885
97,21208.5,1.44858,1.01517,0.91964,1,0.42079,0.32456,0.29587,0.16622,1.44964,1.03815,0.91375,0,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000208548,6.95161e-05,0.000834193,0.000278064
98,21632.2,1.44661,1.00777,0.91921,1,0.42349,0.32255,0.29504,0.16586,1.45027,1.0384,0.91389,0,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968,0.000182952,6.09841e-05,0.00073181,0.000243937
99,22062.3,1.45141,1.01017,0.91921,1,0.42391,0.32229,0.2957,0.16593,1.45005,1.03821,0.91392,0,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000164652,5.48838e-05,0.000658606,0.000219535
100,22482.9,1.44905,1.00955,0.91862,1,0.42026,0.32576,0.29623,0.1662,1.44939,1.03775,0.91385,0,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443,0.000153664,5.12213e-05,0.000614655,0.000204885
